Series ID,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019
LAUCN460750000000004,18(T),18(T),19(T),15(T),13(T),14(T),14(T),16(T),12(T),13(T),13(T),18(T)
LAUCN460750000000005,488(T),479(T),496(T),496(T),528(T),554(T),572(T),569(T),557(T),519(T),512(T),503(T)
LAUCN460750000000006,506(T),497(T),515(T),511(T),541(T),568(T),586(T),585(T),569(T),532(T),525(T),521(T)
LAUCN460770000000003,3.7(T),3.7(T),3.5(T),3.0(T),2.5(T),2.6(T),2.5(T),2.7(T),2.1(T),2.3(T),2.4(T),2.5(T)
LAUCN460770000000004,97(T),98(T),95(T),80(T),66(T),71(T),66(T),70(T),56(T),62(T),64(T),67(T)
LAUCN460770000000005,2542(T),2585(T),2654(T),2583(T),2615(T),2667(T),2612(T),2558(T),2569(T),2578(T),2556(T),2580(T)
LAUCN460770000000006,2639(T),2683(T),2749(T),2663(T),2681(T),2738(T),2678(T),2628(T),2625(T),2640(T),2620(T),2647(T)
LAUCN460790000000003,3.9(T),3.7(T),3.6(T),3.2(T),3.0(T),3.1(T),3.3(T),3.5(T),2.8(T),2.8(T),2.9(T),3.1(T)
LAUCN460790000000004,252(T),244(T),243(T),214(T),205(T),208(T),219(T),225(T),184(T),188(T),196(T),204(T)
LAUCN460790000000005,6248(T),6436(T),6447(T),6516(T),6517(T),6414(T),6390(T),6277(T),6457(T),6467(T),6457(T),6381(T)
LAUCN460790000000006,6500(T),6680(T),6690(T),6730(T),6722(T),6622(T),6609(T),6502(T),6641(T),6655(T),6653(T),6585(T)
LAUCN460810000000003,3.2(T),3.2(T),3.2(T),3.1(T),2.9(T),2.9(T),2.6(T),3.0(T),2.5(T),2.6(T),2.8(T),2.9(T)
LAUCN460810000000004,406(T),415(T),418(T),409(T),388(T),394(T),359(T),410(T),337(T),361(T),377(T),384(T)
LAUCN460810000000005,12318(T),12541(T),12565(T),12701(T),12902(T),13284(T),13381(T),13207(T),13323(T),13338(T),13156(T),13052(T)
LAUCN460810000000006,12724(T),12956(T),12983(T),13110(T),13290(T),13678(T),13740(T),13617(T),13660(T),13699(T),13533(T),13436(T)
LAUCN460830000000003,2.6(T),2.6(T),2.6(T),2.4(T),2.3(T),2.3(T),2.0(T),2.4(T),2.0(T),2.1(T),2.1(T),2.3(T)
LAUCN460830000000004,921(T),931(T),933(T),851(T),817(T),824(T),733(T),861(T),713(T),751(T),764(T),822(T)
LAUCN460830000000005,33917(T),34332(T),34342(T),34741(T),34785(T),35090(T),35402(T),34941(T),34862(T),35179(T),35287(T),34795(T)
LAUCN460830000000006,34838(T),35263(T),35275(T),35592(T),35602(T),35914(T),36135(T),35802(T),35575(T),35930(T),36051(T),35617(T)
LAUCN460850000000003,4.6(T),5.3(T),4.9(T),4.4(T),3.7(T),4.6(T),4.9(T),5.0(T),3.3(T),3.8(T),3.7(T),4.0(T)
LAUCN460850000000004,74(T),84(T),79(T),71(T),62(T),79(T),88(T),89(T),56(T),65(T),61(T),67(T)
LAUCN460850000000005,1530(T),1509(T),1545(T),1541(T),1605(T),1656(T),1690(T),1680(T),1632(T),1641(T),1610(T),1603(T)
LAUCN460850000000006,1604(T),1593(T),1624(T),1612(T),1667(T),1735(T),1778(T),1769(T),1688(T),1706(T),1671(T),1670(T)
LAUCN460870000000003,3.3(T),3.3(T),3.5(T),2.9(T),2.5(T),2.3(T),2.0(T),2.5(T),2.1(T),2.3(T),2.3(T),2.7(T)
LAUCN460870000000004,100(T),101(T),110(T),90(T),75(T),71(T),62(T),76(T),65(T),70(T),72(T),84(T)
LAUCN460870000000005,2940(T),2969(T),2994(T),2979(T),2983(T),3004(T),3038(T),2998(T),3012(T),3023(T),3017(T),2993(T)
LAUCN460870000000006,3040(T),3070(T),3104(T),3069(T),3058(T),3075(T),3100(T),3074(T),3077(T),3093(T),3089(T),3077(T)
LAUCN460890000000003,4.2(T),4.6(T),4.5(T),3.7(T),3.4(T),3.4(T),3.5(T),4.1(T),3.3(T),3.4(T),4.0(T),4.4(T)
LAUCN460890000000004,43(T),47(T),46(T),36(T),33(T),34(T),34(T),40(T),34(T),34(T),39(T),44(T)
LAUCN460890000000005,979(T),965(T),975(T),934(T),940(T),956(T),941(T),932(T),988(T),963(T),947(T),959(T)
LAUCN460890000000006,1022(T),1012(T),1021(T),970(T),973(T),990(T),975(T),972(T),1022(T),997(T),986(T),1003(T)
LAUCN460910000000003,4.3(T),4.3(T),4.4(T),4.1(T),3.1(T),3.0(T),3.0(T),3.3(T),2.7(T),2.6(T),3.0(T),3.8(T)
LAUCN460910000000004,98(T),98(T),102(T),92(T),74(T),73(T),72(T),78(T),65(T),63(T),69(T),90(T)
LAUCN460910000000005,2196(T),2204(T),2222(T),2163(T),2313(T),2372(T),2329(T),2321(T),2300(T),2316(T),2267(T),2287(T)
LAUCN460910000000006,2294(T),2302(T),2324(T),2255(T),2387(T),2445(T),2401(T),2399(T),2365(T),2379(T),2336(T),2377(T)
LAUCN460930000000003,4.1(T),4.1(T),4.1(T),3.3(T),3.2(T),3.1(T),2.9(T),3.1(T),2.7(T),2.8(T),2.9(T),3.1(T)
LAUCN460930000000004,558(T),564(T),555(T),455(T),442(T),446(T),424(T),459(T),382(T),390(T),400(T),428(T)
LAUCN460930000000005,12896(T),13032(T),13071(T),13313(T),13547(T),13957(T),14143(T),14114(T),13727(T),13521(T),13397(T),13190(T)
LAUCN460930000000006,13454(T),13596(T),13626(T),13768(T),13989(T),14403(T),14567(T),14573(T),14109(T),13911(T),13797(T),13618(T)
LAUCN460950000000003,5.1(T),5.4(T),5.1(T),5.1(T),4.1(T),5.3(T),6.3(T),6.2(T),3.9(T),4.8(T),5.8(T),5.4(T)
LAUCN460950000000004,38(T),40(T),39(T),37(T),30(T),39(T),46(T),47(T),29(T),35(T),43(T),40(T)
LAUCN460950000000005,711(T),703(T),725(T),691(T),703(T),696(T),684(T),710(T),711(T),699(T),696(T),699(T)
LAUCN460950000000006,749(T),743(T),764(T),728(T),733(T),735(T),730(T),757(T),740(T),734(T),739(T),739(T)
LAUCN460970000000003,2.9(T),2.9(T),2.8(T),2.8(T),2.5(T),2.6(T),2.9(T),2.8(T),2.5(T),2.8(T),2.7(T),3.2(T)
LAUCN460970000000004,34(T),34(T),33(T),32(T),29(T),31(T),34(T),33(T),29(T),34(T),32(T),37(T)
LAUCN460970000000005,1127(T),1134(T),1150(T),1111(T),1138(T),1156(T),1144(T),1134(T),1139(T),1170(T),1138(T),1130(T)
LAUCN460970000000006,1161(T),1168(T),1183(T),1143(T),1167(T),1187(T),1178(T),1167(T),1168(T),1204(T),1170(T),1167(T)
LAUCN460990000000003,3.2(T),3.1(T),3.1(T),2.6(T),2.5(T),2.5(T),2.3(T),2.6(T),2.2(T),2.3(T),2.4(T),2.7(T)
LAUCN460990000000004,3553(T),3500(T),3481(T),2934(T),2756(T),2800(T),2626(T),2936(T),2437(T),2551(T),2707(T),3021(T)
LAUCN460990000000005,106417(T),107735(T),107703(T),109070(T),109207(T),110186(T),111148(T),109706(T),109405(T),110445(T),110819(T),109235(T)
LAUCN460990000000006,109970(T),111235(T),111184(T),112004(T),111963(T),112986(T),113774(T),112642(T),111842(T),112996(T),113526(T),112256(T)
LAUCN461010000000003,3.1(T),3.1(T),3.2(T),2.8(T),2.3(T),4.0(T),4.9(T),4.8(T),2.7(T),2.6(T),2.7(T),2.8(T)
LAUCN461010000000004,124(T),125(T),129(T),109(T),92(T),167(T),203(T),197(T),111(T),104(T),108(T),112(T)
LAUCN461010000000005,3842(T),3863(T),3909(T),3805(T),3914(T),3968(T),3902(T),3925(T),3950(T),3973(T),3922(T),3897(T)
LAUCN461010000000006,3966(T),3988(T),4038(T),3914(T),4006(T),4135(T),4105(T),4122(T),4061(T),4077(T),4030(T),4009(T)
LAUCN461020000000003,9.2(T),8.7(T),8.7(T),7.4(T),7.2(T),10.4(T),12.9(T),8.5(T),7.9(T),7.8(T),8.8(T),8.6(T)
LAUCN461020000000004,321(T),303(T),302(T),258(T),250(T),366(T),474(T),316(T),275(T),276(T),316(T),303(T)
LAUCN461020000000005,3169(T),3190(T),3164(T),3211(T),3211(T),3160(T),3187(T),3414(T),3200(T),3260(T),3281(T),3225(T)
LAUCN461020000000006,3490(T),3493(T),3466(T),3469(T),3461(T),3526(T),3661(T),3730(T),3475(T),3536(T),3597(T),3528(T)
LAUCN461030000000003,3.6(T),3.7(T),3.6(T),3.1(T),3.0(T),3.0(T),2.8(T),3.0(T),2.6(T),2.8(T),3.0(T),3.2(T)
LAUCN461030000000004,1978(T),2024(T),1991(T),1745(T),1698(T),1747(T),1642(T),1818(T),1520(T),1575(T),1686(T),1763(T)
LAUCN461030000000005,52650(T),53185(T),53263(T),54330(T),55365(T),57165(T),57873(T),57838(T),56145(T),55336(T),54812(T),53922(T)
LAUCN461030000000006,54628(T),55209(T),55254(T),56075(T),57063(T),58912(T),59515(T),59656(T),57665(T),56911(T),56498(T),55685(T)
LAUCN461050000000003,3.1(T),2.7(T),3.1(T),2.9(T),2.7(T),2.8(T),2.6(T),3.1(T),2.5(T),2.6(T),2.8(T),2.9(T)
LAUCN461050000000004,43(T),38(T),44(T),40(T),39(T),40(T),36(T),44(T),36(T),37(T),39(T),41(T)
LAUCN461050000000005,1363(T),1380(T),1396(T),1348(T),1385(T),1390(T),1369(T),1368(T),1386(T),1368(T),1354(T),1364(T)
LAUCN461050000000006,1406(T),1418(T),1440(T),1388(T),1424(T),1430(T),1405(T),1412(T),1422(T),1405(T),1393(T),1405(T)
LAUCN461070000000003,3.1(T),3.2(T),3.3(T),2.9(T),2.7(T),2.6(T),2.4(T),3.1(T),2.5(T),2.7(T),2.7(T),3.2(T)
LAUCN461070000000004,31(T),32(T),34(T),29(T),28(T),28(T),26(T),33(T),26(T),27(T),27(T),32(T)
LAUCN461070000000005,979(T),978(T),996(T),970(T),1005(T),1046(T),1053(T),1037(T),1014(T),991(T),970(T),982(T)
LAUCN461070000000006,1010(T),1010(T),1030(T),999(T),1033(T),1074(T),1079(T),1070(T),1040(T),1018(T),997(T),1014(T)
LAUCN461090000000003,5.1(T),5.3(T),5.1(T),4.4(T),3.4(T),3.5(T),3.5(T),3.8(T),2.6(T),2.7(T),3.3(T),4.3(T)
LAUCN461090000000004,244(T),252(T),243(T),207(T),163(T),168(T),165(T),182(T),131(T),132(T),161(T),210(T)
LAUCN461090000000005,4496(T),4514(T),4544(T),4502(T),4597(T),4688(T),4554(T),4624(T),4814(T),4806(T),4725(T),4666(T)
LAUCN461090000000006,4740(T),4766(T),4787(T),4709(T),4760(T),4856(T),4719(T),4806(T),4945(T),4938(T),4886(T),4876(T)
LAUCN461110000000003,2.8(T),2.7(T),2.9(T),2.6(T),2.9(T),2.9(T),2.6(T),3.1(T),2.3(T),2.5(T),2.6(T),3.1(T)
LAUCN461110000000004,31(T),30(T),34(T),29(T),33(T),34(T),30(T),36(T),26(T),28(T),29(T),36(T)
LAUCN461110000000005,1077(T),1099(T),1127(T),1078(T),1088(T),1123(T),1111(T),1113(T),1116(T),1112(T),1092(T),1112(T)
LAUCN461110000000006,1108(T),1129(T),1161(T),1107(T),1121(T),1157(T),1141(T),1149(T),1142(T),1140(T),1121(T),1148(T)
LAUCN461150000000003,3.9(T),3.9(T),3.8(T),3.4(T),2.9(T),2.7(T),2.5(T),2.9(T),2.5(T),2.8(T),2.6(T),3.1(T)
LAUCN461150000000004,124(T),125(T),123(T),106(T),93(T),88(T),80(T),92(T),79(T),87(T),80(T),97(T)
LAUCN461150000000005,3040(T),3069(T),3093(T),3005(T),3087(T),3146(T),3116(T),3075(T),3069(T),3063(T),3020(T),3022(T)
LAUCN461150000000006,3164(T),3194(T),3216(T),3111(T),3180(T),3234(T),3196(T),3167(T),3148(T),3150(T),3100(T),3119(T)
LAUCN461170000000003,3.9(T),3.9(T),3.5(T),2.7(T),2.4(T),2.3(T),2.1(T),2.5(T),2.1(T),2.2(T),2.2(T),2.5(T)
LAUCN461170000000004,74(T),75(T),67(T),51(T),46(T),45(T),40(T),48(T),39(T),41(T),42(T),47(T)
LAUCN461170000000005,1836(T),1826(T),1838(T),1805(T),1857(T),1890(T),1872(T),1842(T),1849(T),1848(T),1838(T),1818(T)
LAUCN461170000000006,1910(T),1901(T),1905(T),1856(T),1903(T),1935(T),1912(T),1890(T),1888(T),1889(T),1880(T),1865(T)
LAUCN461190000000003,3.1(T),2.9(T),3.4(T),2.7(T),2.6(T),2.5(T),2.2(T),2.8(T),2.4(T),2.5(T),2.4(T),2.4(T)
LAUCN461190000000004,25(T),23(T),28(T),21(T),21(T),20(T),18(T),22(T),19(T),20(T),19(T),19(T)
LAUCN461190000000005,782(T),777(T),793(T),756(T),775(T),786(T),785(T),774(T),786(T),781(T),769(T),769(T)
LAUCN461190000000006,807(T),800(T),821(T),777(T),796(T),806(T),803(T),796(T),805(T),801(T),788(T),788(T)
LAUCN461210000000003,6.1(T),5.6(T),5.7(T),5.4(T),5.1(T),6.6(T),7.8(T),7.1(T),4.7(T),5.4(T),5.6(T),5.8(T)
LAUCN461210000000004,195(T),177(T),182(T),169(T),159(T),207(T),245(T),222(T),144(T),169(T),177(T),180(T)
LAUCN461210000000005,2999(T),3002(T),3008(T),2986(T),2984(T),2911(T),2916(T),2926(T),2934(T),2933(T),2985(T),2935(T)
LAUCN461210000000006,3194(T),3179(T),3190(T),3155(T),3143(T),3118(T),3161(T),3148(T),3078(T),3102(T),3162(T),3115(T)
LAUCN461230000000003,2.9(T),2.6(T),2.6(T),2.6(T),2.4(T),2.4(T),3.0(T),3.0(T),2.4(T),2.3(T),2.3(T),2.6(T)
LAUCN461230000000004,88(T),78(T),80(T),77(T),72(T),74(T),94(T),93(T),74(T),72(T),71(T),81(T)
LAUCN461230000000005,2949(T),2942(T),3033(T),2902(T),2934(T),3016(T),3056(T),2992(T),2965(T),3010(T),2976(T),2996(T)
LAUCN461230000000006,3037(T),3020(T),3113(T),2979(T),3006(T),3090(T),3150(T),3085(T),3039(T),3082(T),3047(T),3077(T)
LAUCN461250000000003,3.4(T),3.6(T),3.5(T),2.7(T),2.5(T),2.6(T),2.4(T),2.8(T),2.3(T),2.4(T),2.4(T),2.7(T)
LAUCN461250000000004,157(T),165(T),166(T),127(T),117(T),119(T),112(T),132(T),108(T),112(T),114(T),127(T)
LAUCN461250000000005,4424(T),4475(T),4514(T),4510(T),4508(T),4529(T),4585(T),4513(T),4534(T),4545(T),4542(T),4504(T)
LAUCN461250000000006,4581(T),4640(T),4680(T),4637(T),4625(T),4648(T),4697(T),4645(T),4642(T),4657(T),4656(T),4631(T)
LAUCN461270000000003,3.4(T),3.4(T),3.2(T),2.8(T),2.8(T),3.1(T),3.0(T),3.4(T),2.8(T),2.9(T),3.0(T),3.2(T)
LAUCN461270000000004,293(T),293(T),277(T),241(T),237(T),266(T),261(T),289(T),238(T),249(T),262(T),276(T)
LAUCN461270000000005,8216(T),8298(T),8332(T),8362(T),8303(T),8371(T),8376(T),8262(T),8363(T),8458(T),8423(T),8342(T)
LAUCN461270000000006,8509(T),8591(T),8609(T),8603(T),8540(T),8637(T),8637(T),8551(T),8601(T),8707(T),8685(T),8618(T)
LAUCN461290000000003,6.1(T),6.6(T),6.6(T),5.7(T),4.4(T),4.6(T),4.7(T),4.8(T),3.8(T),3.8(T),3.9(T),4.5(T)
LAUCN461290000000004,126(T),136(T),138(T),117(T),92(T),100(T),102(T),103(T),79(T),80(T),80(T),95(T)
LAUCN461290000000005,1946(T),1936(T),1965(T),1934(T),1996(T),2054(T),2069(T),2061(T),2015(T),2002(T),1989(T),2024(T)
LAUCN461290000000006,2072(T),2072(T),2103(T),2051(T),2088(T),2154(T),2171(T),2164(T),2094(T),2082(T),2069(T),2119(T)
LAUCN461350000000003,2.8(T),2.8(T),2.9(T),2.7(T),2.5(T),2.5(T),2.2(T),2.7(T),2.2(T),2.5(T),2.5(T),2.8(T)
LAUCN461350000000004,332(T),337(T),341(T),327(T),307(T),306(T),267(T),319(T),264(T),292(T),294(T),324(T)
LAUCN461350000000005,11386(T),11517(T),11533(T),11628(T),11765(T),11844(T),11903(T),11585(T),11508(T),11530(T),11514(T),11352(T)
LAUCN461350000000006,11718(T),11854(T),11874(T),11955(T),12072(T),12150(T),12170(T),11904(T),11772(T),11822(T),11808(T),11676(T)
LAUCN461370000000003,4.2(T),3.8(T),3.9(T),4.3(T),4.5(T),6.7(T),8.3(T),6.6(T),4.2(T),4.8(T),5.0(T),4.5(T)
LAUCN461370000000004,39(T),35(T),37(T),39(T),41(T),63(T),76(T),61(T),40(T),45(T),47(T),42(T)
LAUCN461370000000005,887(T),891(T),905(T),875(T),870(T),883(T),843(T),858(T),905(T),902(T),896(T),896(T)
LAUCN461370000000006,926(T),926(T),942(T),914(T),911(T),946(T),919(T),919(T),945(T),947(T),943(T),938(T)
LAUCN500010000000003,2.9(T),2.5(T),2.6(T),2.1(T),1.9(T),2.2(T),2.2(T),2.2(T),2.3(T),1.6(T),2.2(T),2.4(T)
LAUCN500010000000004,587(T),516(T),530(T),421(T),399(T),470(T),470(T),457(T),473(T),328(T),460(T),479(T)
LAUCN500010000000005,19880(T),19866(T),19902(T),19991(T),20295(T),20572(T),20763(T),20515(T),20096(T),20295(T),20210(T),19892(T)
LAUCN500010000000006,20467(T),20382(T),20432(T),20412(T),20694(T),21042(T),21233(T),20972(T),20569(T),20623(T),20670(T),20371(T)
LAUCN500030000000003,3.4(T),3.0(T),2.9(T),2.8(T),2.5(T),2.7(T),2.7(T),2.7(T),2.8(T),2.1(T),3.3(T),3.2(T)
LAUCN500030000000004,624(T),549(T),535(T),501(T),461(T),497(T),506(T),496(T),492(T),386(T),596(T),587(T)
LAUCN500030000000005,17872(T),17771(T),18020(T),17470(T),17648(T),17828(T),17915(T),17589(T),17244(T),17746(T),17632(T),17549(T)
LAUCN500030000000006,18496(T),18320(T),18555(T),17971(T),18109(T),18325(T),18421(T),18085(T),17736(T),18132(T),18228(T),18136(T)
LAUCN500050000000003,4.2(T),3.4(T),3.4(T),3.1(T),2.2(T),2.8(T),2.7(T),2.7(T),2.6(T),2.0(T),2.6(T),2.8(T)
LAUCN500050000000004,600(T),488(T),493(T),450(T),323(T),410(T),395(T),390(T),376(T),291(T),371(T),409(T)
LAUCN500050000000005,13813(T),13780(T),13969(T),13891(T),14188(T),14303(T),14398(T),14190(T),14069(T),14325(T),14120(T),13984(T)
LAUCN500050000000006,14413(T),14268(T),14462(T),14341(T),14511(T),14713(T),14793(T),14580(T),14445(T),14616(T),14491(T),14393(T)
LAUCN500070000000003,1.9(T),1.5(T),1.8(T),1.5(T),1.6(T),2.0(T),1.9(T),1.8(T),2.0(T),1.4(T),1.8(T),1.7(T)
LAUCN500070000000004,1798(T),1493(T),1697(T),1407(T),1559(T),1944(T),1840(T),1805(T),1929(T),1342(T),1806(T),1682(T)
LAUCN500070000000005,93754(T),95013(T),94399(T),94581(T),94451(T),95641(T),96069(T),96204(T),95524(T),96578(T),95991(T),95146(T)
LAUCN500070000000006,95552(T),96506(T),96096(T),95988(T),96010(T),97585(T),97909(T),98009(T),97453(T),97920(T),97797(T),96828(T)
LAUCN500090000000003,4.5(T),3.9(T),3.8(T),3.5(T),2.4(T),2.6(T),2.9(T),2.9(T),3.0(T),1.9(T),2.8(T),3.4(T)
LAUCN500090000000004,121(T),103(T),103(T),94(T),65(T),71(T),78(T),78(T),80(T),51(T),77(T),91(T)
LAUCN500090000000005,2559(T),2545(T),2575(T),2556(T),2606(T),2675(T),2654(T),2628(T),2589(T),2636(T),2636(T),2550(T)
LAUCN500090000000006,2680(T),2648(T),2678(T),2650(T),2671(T),2746(T),2732(T),2706(T),2669(T),2687(T),2713(T),2641(T)
LAUCN500110000000003,2.9(T),2.5(T),2.6(T),2.3(T),1.8(T),2.1(T),2.4(T),2.4(T),2.2(T),1.6(T),2.2(T),2.3(T)
LAUCN500110000000004,782(T),691(T),728(T),619(T),485(T),574(T),667(T),664(T),596(T),450(T),620(T),634(T)
LAUCN500110000000005,26565(T),26821(T),26755(T),26844(T),27030(T),27383(T),27065(T),26966(T),26857(T),27275(T),27015(T),26766(T)
LAUCN500110000000006,27347(T),27512(T),27483(T),27463(T),27515(T),27957(T),27732(T),27630(T),27453(T),27725(T),27635(T),27400(T)
LAUCN500130000000003,3.4(T),3.6(T),3.6(T),2.9(T),1.8(T),1.9(T),2.3(T),2.4(T),2.1(T),1.9(T),3.3(T),3.8(T)
LAUCN500130000000004,142(T),151(T),149(T),118(T),74(T),79(T),94(T),102(T),87(T),79(T),141(T),158(T)
LAUCN500130000000005,3982(T),4035(T),4010(T),4016(T),4012(T),4063(T),4080(T),4087(T),4058(T),4102(T),4076(T),4041(T)
LAUCN500130000000006,4124(T),4186(T),4159(T),4134(T),4086(T),4142(T),4174(T),4189(T),4145(T),4181(T),4217(T),4199(T)
LAUCN500150000000003,4.0(T),3.4(T),3.8(T),3.8(T),2.8(T),2.7(T),2.5(T),2.4(T),2.7(T),2.1(T),3.1(T),3.1(T)
LAUCN500150000000004,569(T),479(T),534(T),528(T),386(T),376(T),350(T),338(T),369(T),296(T),434(T),429(T)
LAUCN500150000000005,13525(T),13549(T),13597(T),13264(T),13452(T),13690(T),13833(T),13700(T),13537(T),13643(T),13518(T),13538(T)
LAUCN500150000000006,14094(T),14028(T),14131(T),13792(T),13838(T),14066(T),14183(T),14038(T),13906(T),13939(T),13952(T),13967(T)
LAUCN500170000000003,3.4(T),2.7(T),2.8(T),2.6(T),1.9(T),2.1(T),2.1(T),1.9(T),2.2(T),1.5(T),2.2(T),2.4(T)
LAUCN500170000000004,539(T),424(T),452(T),409(T),298(T),343(T),343(T),311(T),343(T),246(T),344(T),378(T)
LAUCN500170000000005,15443(T),15406(T),15481(T),15427(T),15682(T),15922(T),15928(T),15837(T),15601(T),15748(T),15648(T),15494(T)
LAUCN500170000000006,15982(T),15830(T),15933(T),15836(T),15980(T),16265(T),16271(T),16148(T),15944(T),15994(T),15992(T),15872(T)
LAUCN500190000000003,5.7(T),5.1(T),5.0(T),5.1(T),3.2(T),3.4(T),3.4(T),3.8(T),3.5(T),2.8(T),3.8(T),4.5(T)
LAUCN500190000000004,776(T),691(T),688(T),677(T),419(T),456(T),457(T),492(T),464(T),365(T),507(T),593(T)
LAUCN500190000000005,12943(T),12864(T),12963(T),12726(T),12785(T),12965(T),12795(T),12507(T),12632(T),12703(T),12756(T),12665(T)
LAUCN500190000000006,13719(T),13555(T),13651(T),13403(T),13204(T),13421(T),13252(T),12999(T),13096(T),13068(T),13263(T),13258(T)
LAUCN500210000000003,3.0(T),2.6(T),2.7(T),2.8(T),2.6(T),2.8(T),2.8(T),2.6(T),2.7(T),2.0(T),2.7(T),2.6(T)
LAUCN500210000000004,934(T),809(T),833(T),840(T),803(T),860(T),861(T),818(T),831(T),602(T),825(T),795(T)
LAUCN500210000000005,29860(T),29741(T),29658(T),29247(T),29636(T),30123(T),30319(T),30081(T),29422(T),29823(T),29703(T),29661(T)
LAUCN500210000000006,30794(T),30550(T),30491(T),30087(T),30439(T),30983(T),31180(T),30899(T),30253(T),30425(T),30528(T),30456(T)
LAUCN500230000000003,3.2(T),2.5(T),2.6(T),2.3(T),2.0(T),2.1(T),2.0(T),1.9(T),2.1(T),1.6(T),2.1(T),2.2(T)
LAUCN500230000000004,1103(T),869(T),895(T),776(T),671(T),720(T),709(T),674(T),720(T),536(T),736(T),764(T)
LAUCN500230000000005,33679(T),33817(T),33899(T),33331(T),33580(T),33887(T),33940(T),34006(T),33642(T),34039(T),34036(T),34008(T)
LAUCN500230000000006,34782(T),34686(T),34794(T),34107(T),34251(T),34607(T),34649(T),34680(T),34362(T),34575(T),34772(T),34772(T)
LAUCN500250000000003,2.8(T),2.5(T),2.4(T),2.6(T),2.4(T),2.6(T),2.4(T),2.4(T),2.6(T),1.8(T),2.7(T),2.5(T)
LAUCN500250000000004,628(T),571(T),539(T),557(T),539(T),569(T),535(T),528(T),557(T),397(T),593(T),541(T)
LAUCN500250000000005,21937(T),21842(T),21891(T),21205(T),21466(T),21729(T),21609(T),21324(T),20917(T),21343(T),21448(T),21439(T)
LAUCN500250000000006,22565(T),22413(T),22430(T),21762(T),22005(T),22298(T),22144(T),21852(T),21474(T),21740(T),22041(T),21980(T)
LAUCN500270000000003,2.1(T),1.9(T),2.0(T),2.1(T),1.9(T),2.1(T),2.1(T),2.1(T),2.2(T),1.6(T),2.3(T),2.0(T)
LAUCN500270000000004,623(T),566(T),601(T),605(T),543(T),622(T),606(T),617(T),637(T),464(T),652(T),573(T)
LAUCN500270000000005,29060(T),28931(T),28777(T),27857(T),28010(T),28679(T),28746(T),28621(T),27944(T),28229(T),28220(T),28649(T)
LAUCN500270000000006,29683(T),29497(T),29378(T),28462(T),28553(T),29301(T),29352(T),29238(T),28581(T),28693(T),28872(T),29222(T)
LAUCN470010000000003,4.1(T),3.6(T),3.6(T),3.0(T),3.2(T),4.1(T),4.2(T),3.5(T),3.2(T),3.5(T),3.3(T),3.3(T)
LAUCN470010000000004,1393(T),1235(T),1256(T),1026(T),1110(T),1447(T),1461(T),1196(T),1115(T),1213(T),1136(T),1135(T)
LAUCN470010000000005,32848(T),33252(T),33447(T),33518(T),33526(T),33512(T),33661(T),33367(T),33542(T),33630(T),33653(T),33663(T)
LAUCN470010000000006,34241(T),34487(T),34703(T),34544(T),34636(T),34959(T),35122(T),34563(T),34657(T),34843(T),34789(T),34798(T)
LAUCN470030000000003,3.9(T),3.6(T),3.7(T),3.1(T),3.3(T),4.3(T),4.4(T),3.8(T),3.5(T),3.7(T),3.5(T),3.6(T)
LAUCN470030000000004,822(T),760(T),787(T),660(T),707(T),925(T),941(T),803(T),743(T),775(T),746(T),748(T)
LAUCN470030000000005,20088(T),20265(T),20235(T),20533(T),20516(T),20341(T),20421(T),20315(T),20267(T),20142(T),20279(T),20157(T)
LAUCN470030000000006,20910(T),21025(T),21022(T),21193(T),21223(T),21266(T),21362(T),21118(T),21010(T),20917(T),21025(T),20905(T)
LAUCN470050000000003,4.9(T),4.4(T),4.4(T),3.6(T),3.8(T),5.2(T),5.0(T),4.5(T),4.1(T),4.6(T),4.1(T),4.6(T)
LAUCN470050000000004,342(T),306(T),305(T),252(T),268(T),362(T),341(T),310(T),281(T),316(T),276(T),313(T)
LAUCN470050000000005,6574(T),6663(T),6700(T),6697(T),6714(T),6547(T),6511(T),6588(T),6619(T),6589(T),6492(T),6486(T)
LAUCN470050000000006,6916(T),6969(T),7005(T),6949(T),6982(T),6909(T),6852(T),6898(T),6900(T),6905(T),6768(T),6799(T)
LAUCN470070000000003,7.1(T),5.9(T),5.7(T),4.3(T),4.9(T),6.1(T),6.0(T),4.9(T),4.6(T),4.9(T),5.2(T),5.5(T)
LAUCN470070000000004,310(T),257(T),243(T),182(T),212(T),257(T),258(T),213(T),204(T),216(T),231(T),238(T)
LAUCN470070000000005,4061(T),4074(T),4040(T),4049(T),4072(T),3958(T),4029(T),4118(T),4189(T),4152(T),4195(T),4120(T)
LAUCN470070000000006,4371(T),4331(T),4283(T),4231(T),4284(T),4215(T),4287(T),4331(T),4393(T),4368(T),4426(T),4358(T)
LAUCN470090000000003,3.9(T),3.4(T),3.3(T),2.5(T),2.8(T),3.6(T),3.6(T),3.1(T),2.8(T),3.1(T),3.0(T),3.0(T)
LAUCN470090000000004,2455(T),2167(T),2104(T),1615(T),1785(T),2298(T),2321(T),1965(T),1816(T),1972(T),1917(T),1927(T)
LAUCN470090000000005,60957(T),61678(T),61924(T),62061(T),62051(T),62068(T),62367(T),61892(T),62212(T),62389(T),62512(T),62400(T)
